graphene_ratio_pct,cnt_ratio_pct,electrode_surface_area_cm2,conductivity_s_m,ph_level,temperature_c,potential_v,current_ua,scan_rate_mv_s,pulse_amplitude_mv,peak_current_ua,peak_potential_v,snr,interference_level_pct,pollutant_type,pollutant_concentration_ppm,detection_status,source_type,provenance_note
58.63890037284232,41.361099627157685,2.2656729813561585,357.71526261111154,7.689206499755185,31.01405355962192,0.5652511259678444,19.345389126044008,39.00392761899846,74.12823088577875,22.87816740760308,0.5868041651678481,24.817437790452857,2.215293989379688,Pesticide,0.961242790630611,1,aie_cnes_unverified,"Provenance unverified. No cited source paper or laboratory. Structural indicators suggest possible synthetic origin: perfect data quality (0 missing values), tightly bounded numeric ranges, binary classification labels. Use only as plausibility-range reference, not as literature-grade or experimentally validated data."
55.82458280396084,44.17541719603916,1.5556242165912415,167.45128435403814,7.960432203855611,37.97208126511812,0.5965613272885536,8.376202213703941,22.713347393096,26.43271914253675,9.628969798233198,0.5922800695194952,35.48711574470731,5.434038364640361,Nitrate,2.346377324487468,1,aie_cnes_unverified,"Provenance unverified. No cited source paper or laboratory. Structural indicators suggest possible synthetic origin: perfect data quality (0 missing values), tightly bounded numeric ranges, binary classification labels. Use only as plausibility-range reference, not as literature-grade or experimentally validated data."
62.23705789444759,37.76294210555241,1.5352596567959345,490.49250268038975,8.211189928640913,37.61753272969807,0.3149915185328487,18.92476547225931,94.62914462605715,34.90115420303976,20.072356976960336,0.3521850081882374,37.79984353553622,5.987424458714616,Lead,1.7360656089973925,1,aie_cnes_unverified,"Provenance unverified. No cited source paper or laboratory. Structural indicators suggest possible synthetic origin: perfect data quality (0 missing values), tightly bounded numeric ranges, binary classification labels. Use only as plausibility-range reference, not as literature-grade or experimentally validated data."
52.78987721304084,47.21012278695916,1.6557541628818182,295.2623824349236,5.795289606968021,23.019095748232928,0.4662340146270605,12.566764560631905,56.33683409988653,28.61802821290651,16.103014891176482,0.4707074571675851,36.36900558958067,12.362309924191074,Lead,1.7451376665752456,1,aie_cnes_unverified,"Provenance unverified. No cited source paper or laboratory. Structural indicators suggest possible synthetic origin: perfect data quality (0 missing values), tightly bounded numeric ranges, binary classification labels. Use only as plausibility-range reference, not as literature-grade or experimentally validated data."
55.84289297070436,44.15710702929564,1.9986307102848688,123.05707823895736,5.814291573043357,21.633702911732158,0.3783910754717445,10.563591927844088,76.76922994261669,64.11864354518666,13.854826248508711,0.3468563643095001,32.44826642808274,6.541188201573824,Pesticide,1.3062092057112218,1,aie_cnes_unverified,"Provenance unverified. No cited source paper or laboratory. Structural indicators suggest possible synthetic origin: perfect data quality (0 missing values), tightly bounded numeric ranges, binary classification labels. Use only as plausibility-range reference, not as literature-grade or experimentally validated data."
57.32723686587384,42.67276313412616,2.429380957656922,474.90481791113615,7.889199966311938,25.89184438421737,0.5497160500649112,9.226788288958284,72.49916271419835,78.23478806654765,11.543792856375408,0.5819171776741949,36.19985011162517,11.048931405966426,Pesticide,1.3112406772475085,1,aie_cnes_unverified,"Provenance unverified. No cited source paper or laboratory. Structural indicators suggest possible synthetic origin: perfect data quality (0 missing values), tightly bounded numeric ranges, binary classification labels. Use only as plausibility-range reference, not as literature-grade or experimentally validated data."
59.12139968434072,40.87860031565928,0.6471267084315313,334.50713727730727,6.2571174295644125,39.732257133686176,0.4038219275324417,17.260987303438338,35.64070814149324,73.63764820326264,20.312705744149348,0.431589777607144,37.550041037351335,6.940486458856755,Lead,1.1404282902350762,1,aie_cnes_unverified,"Provenance unverified. No cited source paper or laboratory. Structural indicators suggest possible synthetic origin: perfect data quality (0 missing values), tightly bounded numeric ranges, binary classification labels. Use only as plausibility-range reference, not as literature-grade or experimentally validated data."
65.70351922786027,34.29648077213973,0.6068692047820343,379.67727919255054,5.675624265850233,20.43147552812633,0.5143887867559019,13.626925822181764,60.387573284346566,63.39804612833272,17.36428642259447,0.4728116048919557,31.10200219762677,1.0069244262682564,Arsenic,0.777433924239503,1,aie_cnes_unverified,"Provenance unverified. No cited source paper or laboratory. Structural indicators suggest possible synthetic origin: perfect data quality (0 missing values), tightly bounded numeric ranges, binary classification labels. Use only as plausibility-range reference, not as literature-grade or experimentally validated data."
53.9934756431672,46.006524356832806,2.375100674814677,310.0703159736896,6.703687542941817,33.45784479145753,0.461857026457883,17.98908538322308,64.19477042668387,21.291368250108352,21.56799665405414,0.4166610957145246,36.203227905461134,9.791153514255395,Pesticide,0.678014164091586,0,aie_cnes_unverified,"Provenance unverified. No cited source paper or laboratory. Structural indicators suggest possible synthetic origin: perfect data quality (0 missing values), tightly bounded numeric ranges, binary classification labels. Use only as plausibility-range reference, not as literature-grade or experimentally validated data."
60.28468876827223,39.71531123172777,1.5597512510364122,433.895181910787,7.959630735478234,32.170274676819545,0.4624570144784911,10.713885841099543,41.66119216749591,40.82185219984692,12.008415886904055,0.4260861186235517,28.42252710504618,13.430792469052676,Lead,1.1951580465349734,1,aie_cnes_unverified,"Provenance unverified. No cited source paper or laboratory. Structural indicators suggest possible synthetic origin: perfect data quality (0 missing values), tightly bounded numeric ranges, binary classification labels. Use only as plausibility-range reference, not as literature-grade or experimentally validated data."
61.84829137724085,38.15170862275915,1.7298060291338722,113.25338487728436,5.879695071441941,32.93156560915634,0.5573998293541265,16.142816441989098,70.3689908935624,71.81708300016476,19.855293727874944,0.5919313354733391,30.44956966666929,7.774784716035456,Arsenic,1.1646444006861243,1,aie_cnes_unverified,"Provenance unverified. No cited source paper or laboratory. Structural indicators suggest possible synthetic origin: perfect data quality (0 missing values), tightly bounded numeric ranges, binary classification labels. Use only as plausibility-range reference, not as literature-grade or experimentally validated data."
50.92900825439995,49.07099174560005,1.4648472031894575,207.35134611085908,7.515525915413402,24.36571779541483,0.4411213277773692,9.417460458393537,81.16088962951947,59.18421523765618,13.055592775488009,0.4231595833495176,21.052240116815227,10.530854004450648,Arsenic,1.0349147398643164,1,aie_cnes_unverified,"Provenance unverified. No cited source paper or laboratory. Structural indicators suggest possible synthetic origin: perfect data quality (0 missing values), tightly bounded numeric ranges, binary classification labels. Use only as plausibility-range reference, not as literature-grade or experimentally validated data."
62.150897038028766,37.849102961971234,0.687314905214949,287.8593425610769,5.510847585314703,24.534346915997,0.5536798602433441,9.077008209617237,42.77894956370307,32.57607927499368,12.755464176290912,0.5541550035072604,37.66980135089608,11.682590556016155,Pesticide,0.7989448582112237,1,aie_cnes_unverified,"Provenance unverified. No cited source paper or laboratory. Structural indicators suggest possible synthetic origin: perfect data quality (0 missing values), tightly bounded numeric ranges, binary classification labels. Use only as plausibility-range reference, not as literature-grade or experimentally validated data."
53.41048247374583,46.58951752625417,2.036178756837333,130.641446525484,5.82921234163735,28.612841643476493,0.4090280484112726,9.600798204341018,11.342383438815276,47.989228080115424,13.990211249737094,0.4193246883504345,22.807415191075755,7.010761512140676,Mercury,1.4329190379790573,1,aie_cnes_unverified,"Provenance unverified. No cited source paper or laboratory. Structural indicators suggest possible synthetic origin: perfect data quality (0 missing values), tightly bounded numeric ranges, binary classification labels. Use only as plausibility-range reference, not as literature-grade or experimentally validated data."
51.30103185970559,48.69896814029441,1.9944492901771735,382.3626677306633,6.55255103730546,21.917156141339127,0.3524348827392915,17.706815606723687,41.44023438677953,25.275087898703447,21.01362617746883,0.3767830259293895,25.52392515494584,3.74698837011517,Arsenic,0.5280674473427858,0,aie_cnes_unverified,"Provenance unverified. No cited source paper or laboratory. Structural indicators suggest possible synthetic origin: perfect data quality (0 missing values), tightly bounded numeric ranges, binary classification labels. Use only as plausibility-range reference, not as literature-grade or experimentally validated data."
68.97771074506667,31.022289254933327,1.123406642985624,257.4653656222563,5.750806843073242,21.492264180378804,0.4366432132969845,15.86743682519168,20.513404311994773,51.24809219435531,20.61904025793716,0.46963874471694,26.349259502402347,12.901077042778756,Pesticide,0.6278526711183086,0,aie_cnes_unverified,"Provenance unverified. No cited source paper or laboratory. Structural indicators suggest possible synthetic origin: perfect data quality (0 missing values), tightly bounded numeric ranges, binary classification labels. Use only as plausibility-range reference, not as literature-grade or experimentally validated data."
69.31264066149119,30.687359338508813,1.1124784904568008,209.0671961072576,8.037705002311338,21.767189069721944,0.4495067344131066,9.9915667032039,24.00471002650511,74.0617068611098,14.911603821724391,0.451093285715098,22.318014684140024,12.430333864473438,Arsenic,0.6758205612930048,0,aie_cnes_unverified,"Provenance unverified. No cited source paper or laboratory. Structural indicators suggest possible synthetic origin: perfect data quality (0 missing values), tightly bounded numeric ranges, binary classification labels. Use only as plausibility-range reference, not as literature-grade or experimentally validated data."
66.16794696232922,33.832053037670775,2.175682761811037,101.35153872336492,8.092211509436407,31.45958342612516,0.4435149592913374,12.617266528222224,42.93545292506574,22.323130780218005,16.62464185545075,0.43509092029537,38.43506871038833,12.892346392757492,Nitrate,1.7577044661393362,1,aie_cnes_unverified,"Provenance unverified. No cited source paper or laboratory. Structural indicators suggest possible synthetic origin: perfect data quality (0 missing values), tightly bounded numeric ranges, binary classification labels. Use only as plausibility-range reference, not as literature-grade or experimentally validated data."
56.09227538346741,43.90772461653259,0.6447145154826532,387.9321246999815,7.766712109298573,27.954837137957878,0.5424991235637846,17.164232117077482,28.68589883891021,56.8334915047577,19.598959132308003,0.5120933021415468,39.40067319822433,12.386738952010983,Arsenic,0.7992674102722546,1,aie_cnes_unverified,"Provenance unverified. No cited source paper or laboratory. Structural indicators suggest possible synthetic origin: perfect data quality (0 missing values), tightly bounded numeric ranges, binary classification labels. Use only as plausibility-range reference, not as literature-grade or experimentally validated data."
51.95344228012768,48.046557719872325,2.262210296713132,433.5237235491447,6.227438894186852,25.872335613145477,0.4694036824380291,11.428092672966647,94.14000580482204,33.98616187993272,13.000486335405077,0.4801557180108788,37.3039368272029,1.9966809262698888,Mercury,1.2247958004729085,1,aie_cnes_unverified,"Provenance unverified. No cited source paper or laboratory. Structural indicators suggest possible synthetic origin: perfect data quality (0 missing values), tightly bounded numeric ranges, binary classification labels. Use only as plausibility-range reference, not as literature-grade or experimentally validated data."
63.684660530243136,36.315339469756864,1.0133233797918288,258.01621427259937,7.069741225719939,26.31638759302611,0.5665332215276409,19.05516454775715,68.75226301037495,79.42310433073135,23.335724223869875,0.571520927461277,26.927299455091656,6.220688751161665,Arsenic,0.4243791487752407,0,aie_cnes_unverified,"Provenance unverified. No cited source paper or laboratory. Structural indicators suggest possible synthetic origin: perfect data quality (0 missing values), tightly bounded numeric ranges, binary classification labels. Use only as plausibility-range reference, not as literature-grade or experimentally validated data."
58.80304987479202,41.19695012520798,1.6859694955109878,325.6871908133462,6.052565576570114,24.145666116981477,0.4542556484747826,18.975233496203085,56.65277434997943,23.906103242212097,20.561762839940744,0.4333716839093244,21.104738879898733,2.8730545033322508,Mercury,1.500473102846519,1,aie_cnes_unverified,"Provenance unverified. No cited source paper or laboratory. Structural indicators suggest possible synthetic origin: perfect data quality (0 missing values), tightly bounded numeric ranges, binary classification labels. Use only as plausibility-range reference, not as literature-grade or experimentally validated data."
52.44076469689558,47.55923530310442,2.371988358003556,191.07465037183937,6.343835350219332,28.230106706438697,0.3674145248646012,14.634809908336685,10.87519084087541,57.0374829850334,16.219487596441745,0.3620348728636763,23.657829398129014,2.327871250946583,Lead,1.581504993723111,1,aie_cnes_unverified,"Provenance unverified. No cited source paper or laboratory. Structural indicators suggest possible synthetic origin: perfect data quality (0 missing values), tightly bounded numeric ranges, binary classification labels. Use only as plausibility-range reference, not as literature-grade or experimentally validated data."
59.903538202225405,40.0964617977746,1.8562450030732929,348.87905851205323,7.048015876521373,24.061161383999348,0.3388487520788257,15.583691229825378,19.325596892120288,35.38224126554849,20.25986145432319,0.3628138546216857,35.44199828794768,11.72248488715118,Mercury,1.6904387359281734,1,aie_cnes_unverified,"Provenance unverified. No cited source paper or laboratory. Structural indicators suggest possible synthetic origin: perfect data quality (0 missing values), tightly bounded numeric ranges, binary classification labels. Use only as plausibility-range reference, not as literature-grade or experimentally validated data."
50.68777042230437,49.31222957769563,1.3288596249340732,104.8549833260802,7.705041425382394,33.96092084598665,0.5605088462833863,15.838620240653958,80.9630062042854,72.94778375287598,19.078110937865656,0.5732168493902967,25.719484679486783,7.220113264907505,Arsenic,0.9409101236947844,1,aie_cnes_unverified,"Provenance unverified. No cited source paper or laboratory. Structural indicators suggest possible synthetic origin: perfect data quality (0 missing values), tightly bounded numeric ranges, binary classification labels. Use only as plausibility-range reference, not as literature-grade or experimentally validated data."
68.18640804157565,31.813591958424357,1.8790684178108303,295.4575588395033,5.783963141180918,22.47865025307872,0.3168518396706635,11.101621493060907,45.07693867355581,27.3157879603439,13.274953386114936,0.3150259135975778,37.85210536957682,1.3605148253231607,Lead,0.8258074443669806,1,aie_cnes_unverified,"Provenance unverified. No cited source paper or laboratory. Structural indicators suggest possible synthetic origin: perfect data quality (0 missing values), tightly bounded numeric ranges, binary classification labels. Use only as plausibility-range reference, not as literature-grade or experimentally validated data."
55.17559963200034,44.82440036799966,1.1879592726327404,357.68219273627693,6.390090092884258,38.964841691616925,0.3352828835759286,12.383856664687844,14.094387650671624,45.755156768245584,17.235792207091368,0.3125145284387012,36.70259671436025,6.09131350821582,Lead,1.494503263831447,1,aie_cnes_unverified,"Provenance unverified. No cited source paper or laboratory. Structural indicators suggest possible synthetic origin: perfect data quality (0 missing values), tightly bounded numeric ranges, binary classification labels. Use only as plausibility-range reference, not as literature-grade or experimentally validated data."
63.25044568707964,36.74955431292036,1.0545168326983725,467.2767092918936,8.279864045715767,21.796378802545643,0.3190975556752923,9.631293325878616,84.30031844133198,31.121692697764203,13.460616065815977,0.3358979875765412,24.73890539575813,14.89949814419973,Lead,1.9644549414757788,1,aie_cnes_unverified,"Provenance unverified. No cited source paper or laboratory. Structural indicators suggest possible synthetic origin: perfect data quality (0 missing values), tightly bounded numeric ranges, binary classification labels. Use only as plausibility-range reference, not as literature-grade or experimentally validated data."
56.23422152178822,43.76577847821178,2.4933665558693594,252.5343268489137,6.787369953345665,38.86921428559752,0.4271202591545461,19.098456099846427,37.23814118776447,67.96662334320092,22.237834136657785,0.4398860577026614,33.86909116982496,3.185840052057668,Lead,1.7786130376511362,1,aie_cnes_unverified,"Provenance unverified. No cited source paper or laboratory. Structural indicators suggest possible synthetic origin: perfect data quality (0 missing values), tightly bounded numeric ranges, binary classification labels. Use only as plausibility-range reference, not as literature-grade or experimentally validated data."
60.40136042355621,39.59863957644379,2.001580462359575,406.076081192412,8.316609021727944,36.66589943040813,0.459784684918078,16.686193264346624,44.76660597768003,41.08661397928464,19.004114283434948,0.4556080405167302,28.84589362967997,5.9574516850983406,Arsenic,0.6904904882716092,0,aie_cnes_unverified,"Provenance unverified. No cited source paper or laboratory. Structural indicators suggest possible synthetic origin: perfect data quality (0 missing values), tightly bounded numeric ranges, binary classification labels. Use only as plausibility-range reference, not as literature-grade or experimentally validated data."
60.9342055868656,39.065794413134405,1.7894399547636353,339.0748119774003,8.474201624656407,33.61424241226761,0.3059624193067802,8.55627519599177,97.69321635769256,31.20279190737159,12.262741321549136,0.2798148240759294,24.29894286536367,8.917657417591924,Pesticide,1.1656747005714525,1,aie_cnes_unverified,"Provenance unverified. No cited source paper or laboratory. Structural indicators suggest possible synthetic origin: perfect data quality (0 missing values), tightly bounded numeric ranges, binary classification labels. Use only as plausibility-range reference, not as literature-grade or experimentally validated data."
53.69708911051054,46.30291088948946,1.2105792864386375,470.80484517003225,7.079979478334248,38.24603311130967,0.4546758500674812,14.592649401175,11.396146693103407,63.55406408459786,18.516230071793856,0.4221635001647252,31.80224854543182,2.9938266555673105,Mercury,0.8162159192445457,1,aie_cnes_unverified,"Provenance unverified. No cited source paper or laboratory. Structural indicators suggest possible synthetic origin: perfect data quality (0 missing values), tightly bounded numeric ranges, binary classification labels. Use only as plausibility-range reference, not as literature-grade or experimentally validated data."
69.39169255529117,30.608307444708828,0.5983216583100963,259.35107026377227,6.364132029354551,22.78437587034754,0.4181278413871878,12.116884816855512,74.91919538309588,69.03303906987779,15.96532553849718,0.4020677908623952,36.74719512300402,14.516399057351164,Pesticide,0.6408776724377019,0,aie_cnes_unverified,"Provenance unverified. No cited source paper or laboratory. Structural indicators suggest possible synthetic origin: perfect data quality (0 missing values), tightly bounded numeric ranges, binary classification labels. Use only as plausibility-range reference, not as literature-grade or experimentally validated data."
65.5026564672223,34.497343532777705,0.5621137520703112,227.6381359491952,7.872330425717737,23.526295483738306,0.5320935547367693,17.78345452473691,95.39957586806118,47.74372924217855,19.564805119999637,0.5729650411442765,38.53586516585095,9.523539219410328,Pesticide,0.8389713574613313,1,aie_cnes_unverified,"Provenance unverified. No cited source paper or laboratory. Structural indicators suggest possible synthetic origin: perfect data quality (0 missing values), tightly bounded numeric ranges, binary classification labels. Use only as plausibility-range reference, not as literature-grade or experimentally validated data."
68.78997883128378,31.210021168716224,1.6083625108975976,454.8567994776575,5.977932206575045,25.043051841176315,0.5489869865238669,12.125601054002152,15.747362411769345,42.730964135537306,15.91457800186204,0.5743756455234891,21.174580343106054,3.4411330408643224,Mercury,1.2107539866414077,1,aie_cnes_unverified,"Provenance unverified. No cited source paper or laboratory. Structural indicators suggest possible synthetic origin: perfect data quality (0 missing values), tightly bounded numeric ranges, binary classification labels. Use only as plausibility-range reference, not as literature-grade or experimentally validated data."
67.89654700855297,32.10345299144703,2.0240654420781024,119.69776056331564,6.256140579016211,24.89623053531782,0.5054902309158615,15.72980149521074,87.94693219286324,57.928651542625374,19.055588997751343,0.5445972103591634,28.37469817149808,6.699049010360486,Nitrate,2.817627037653444,1,aie_cnes_unverified,"Provenance unverified. No cited source paper or laboratory. Structural indicators suggest possible synthetic origin: perfect data quality (0 missing values), tightly bounded numeric ranges, binary classification labels. Use only as plausibility-range reference, not as literature-grade or experimentally validated data."
61.9579995762217,38.0420004237783,1.57475838088771,154.5541571734707,7.854639728497847,26.216965418543204,0.4420486605949871,9.988884001478873,47.46175241824344,59.08379533635042,14.3891889691711,0.4763085590867193,32.088426816632364,5.413482283669199,Mercury,1.7890785635654034,1,aie_cnes_unverified,"Provenance unverified. No cited source paper or laboratory. Structural indicators suggest possible synthetic origin: perfect data quality (0 missing values), tightly bounded numeric ranges, binary classification labels. Use only as plausibility-range reference, not as literature-grade or experimentally validated data."
68.43748470046233,31.562515299537665,2.181570143878229,132.96177383361777,6.80093777419609,31.512617965461867,0.3648445785125964,14.705065875788703,89.0196864238183,59.64472373817326,18.20414107980738,0.3607328350331234,26.75982052933965,1.834661363899142,Nitrate,2.182212289112025,1,aie_cnes_unverified,"Provenance unverified. No cited source paper or laboratory. Structural indicators suggest possible synthetic origin: perfect data quality (0 missing values), tightly bounded numeric ranges, binary classification labels. Use only as plausibility-range reference, not as literature-grade or experimentally validated data."
